rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/baraka,Baraka,David Parkinson,False,Fresh,Rotten,2012,"While it's easy to look at these often beautiful moving postcards, Fricke presents locations without identifying them, so most viewers will quickly find themselves lost and overwhelmed.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.069, 'neu': 0.691, 'pos': 0.24, 'compound': 0.6908}",0.6908
m/bombay_beach_2011,Bombay Beach,Mark Holcomb,True,Fresh,Fresh,2011,"A gorgeously shot, humane work that casts a Malickian (or at least David Gordon Greenian) meditative spell.",male,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.6908}",0.6908
m/african_cats,African Cats,Graham Young,False,Fresh,Fresh,2012,The clarity of the footage is often breathtaking; watching the mother cheetah setting off on a run will have your own heart pounding in expectation.,male,"['Action & Adventure', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6908}",0.6908
m/bayou_maharajah,Bayou Maharajah,Michael Bonner,False,Fresh,Fresh,2016,"[Booker] backed a huge number of musicians.. But his solo work -- shown here in rollocking, flamboyant archive performances -- allowed him to give full flight to his infectious and innovative mix of jazz, blues and classical.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.6908}",0.6908
m/a_bigger_splash_2016,A Bigger Splash,Sarah Marrs,False,Certified-Fresh,Fresh,2017,"We don't get many movies like this anymore, and we should enjoy them when we get them.",female,"['Art House & International', 'Drama', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.6908}",0.6908
m/bright_leaves,Bright Leaves,Stephen Hunter,True,Certified-Fresh,Fresh,2004,The results are brilliantly amusing; this is a movie that doesn't make you feel stupid on the way out or like someone has been spraying you in the face while making his talking points.,male,"['Documentary', 'Special Interest']","{'neg': 0.082, 'neu': 0.699, 'pos': 0.219, 'compound': 0.6908}",0.6908
m/brooklyn_castle_2012,Brooklyn Castle,Chris Barsanti,False,Certified-Fresh,Fresh,2012,...a smart and emotionally satisfying documentary that also manages to show that not every American public school is a graffiti-strewn money pit.,mostly_male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6908}",0.6908
m/1211483-howl,Howl,Mayer Nissim,False,Fresh,Fresh,2011,"To its immense credit, Howl the movie makes a huge success of this potentially problematic mish-mash.",unknown,"['Animation', 'Drama', 'Special Interest']","{'neg': 0.129, 'neu': 0.489, 'pos': 0.382, 'compound': 0.6908}",0.6908
m/1216015-horse_boy,The Horse Boy,Nick Pinkerton,True,Fresh,Rotten,2009,"A quest toward an inevitable inspirational destination, continuing the recent trend of using precious theater space as dumping grounds for a-cinematic PBS also-rans.",male,"['Documentary', 'Special Interest', 'Sports & Fitness']","{'neg': 0.081, 'neu': 0.671, 'pos': 0.247, 'compound': 0.6908}",0.6908
m/been_rich_all_my_life,Been Rich All My Life,Lisa Schwarzbaum,True,Fresh,Fresh,2006,"Good times and bum times, they've seen it all and they're still here. Lucky us.",female,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.6908}",0.6908
m/1188209-1188209-strange_culture,Strange Culture,Sean P. Means,False,Fresh,Rotten,2007,"[The] experimental touches, such as dramatic re-creations with Thomas Ryan Adams and Tilda Swinton playing Steve and Hope, distract from the issues at hand.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.073, 'neu': 0.664, 'pos': 0.262, 'compound': 0.6908}",0.6908
m/1212593-end_of_the_line,The End of the Line,Larushka Ivan-Zadeh,False,Certified-Fresh,Fresh,2009,"Skimming lightly over graphs and in-depth investigation in favour of pretty shots of sunset-dappled seas, it lacks the smack of hard facts.",unknown,"['Documentary', 'Special Interest']","{'neg': 0.053, 'neu': 0.717, 'pos': 0.23, 'compound': 0.6908}",0.6908
m/chasing_ice_2012,Chasing Ice,Emily Ashby,False,Certified-Fresh,Fresh,2013,"Beautiful, affecting documentary about glacier retreat.",female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.412, 'pos': 0.588, 'compound': 0.6908}",0.6908
m/20000_days_on_earth,"20,000 Days on Earth",Austin Trunick,False,Certified-Fresh,Fresh,2014,"This fictionalized documentary will be essential to Cave fans -- it offers some nice, frank insight into the artist's past and his creative process.",male,"['Documentary', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.6908}",0.6908
m/aliens_of_the_deep,Aliens of the Deep,Michael Booth,True,Certified-Fresh,Fresh,2005,Both dazzling underwater ballet and a welcome salvo for clarity in the current backlash against evolution.,male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.6908}",0.6908
m/buck,Buck,Jim Lane,False,Certified-Fresh,Fresh,2011,"... by the time its 90 or so minutes have flown by, we feel like we've made a new friend.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.6908}",0.6908
m/afghan_star,Afghan Star,Nora Lee Mandel,False,Certified-Fresh,Fresh,2009,"Entertaining and pointed, reveals the cultural, political, and social power of an old-fashioned televised talent show in a country where voting is a newfangled notion.",female,"['Art House & International', 'Documentary', 'Musical & Performing Arts', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.6908}",0.6908
m/1083326-les_miserables,Les Miserables,MaryAnn Johanson,False,Certified-Fresh,Fresh,2000,I was absolutely enthralled by the film thanks to Liam Neeson and Geoffrey Rush. These two powerful actors make Les Misrables totally engrossing.,unknown,"['Drama', 'Special Interest']","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.6908}",0.6908
m/bhutto,Bhutto,Andrew Schenker,True,Fresh,Fresh,2010,"O'Hara's doc not only recounts the leader's life and career; it also offers a fascinating look back at the history of her troubled nation, wisely placing its current political volatility in an easily graspable context.",male,"['Documentary', 'Special Interest']","{'neg': 0.072, 'neu': 0.719, 'pos': 0.209, 'compound': 0.6908}",0.6908
m/1153853-mystery_of_the_nile,Mystery of the Nile,Jordan Reed,False,Fresh,Fresh,2005,"The courage, curiosity and perhaps partial insanity of the explorers -- not to mention the film crew -- are admirable, as their trials and tribulations yield stunning images galore.",male,"['Documentary', 'Special Interest']","{'neg': 0.097, 'neu': 0.656, 'pos': 0.247, 'compound': 0.6908}",0.6908
m/capitalism_a_love_story,Capitalism: A Love Story,John Anderson,True,Certified-Fresh,Rotten,2009,"Proving that demagoguery can come as easily from the left as from the right, Michael Moore has produced a jerry-rigged jeremiad about free enterprise that hands up some very legitimate indictments, without really making a case.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.6908}",0.6908
m/56_up,56 Up,Mark Jenkins,True,Certified-Fresh,Fresh,2013,"It offers a few insights, and fascinating updates on the most compelling characters.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.6901}",0.6901
m/a-wink-and-a-smile,A Wink and a Smile,Ronnie Scheib,True,Rotten,Fresh,2009,Highly entertaining docu A Wink and a Smile provides an eye-opening lesson in the theory and practice of stripping.,mostly_male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.6901}",0.6901
m/10011489-bananas,Bananas!,Debbie Lynn Elias,False,Fresh,Fresh,2019,Whether or not BANANAS! will see the light of day in other theatres or festivals is currently unknown. I hope it does.,female,"['Art House & International', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.69}",0.69
m/amandla_a_revolution_in_four_part_harmony,Amandla! A Revolution in Four-Part Harmony,Tom Long,True,Certified-Fresh,Fresh,2003,"The power of voices raised together comes through with a clear elation that's undeniable, and in the end Amandla! makes you want to sing.",male,"['Documentary', 'Drama', 'Musical & Performing Arts', 'Special Interest']","{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.69}",0.69
m/blindsight,Blindsight,Urban Cinefile Critics,False,Certified-Fresh,Fresh,2008,"Not the aspirational, triumphal, follow-your-dreams kinda doco that you may expect. Instead, it is a frank, clear sighted and immersing film about the challenge that faces not just the blind [Tibetan] youngsters but their guides and supporters",male,"['Action & Adventure', 'Documentary', 'Special Interest']","{'neg': 0.042, 'neu': 0.753, 'pos': 0.205, 'compound': 0.6897}",0.6897
m/american_teen,American Teen,David Stratton,False,Fresh,Fresh,2008,"A surprising film, and quite an impressive one.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.6887}",0.6887
m/10008507-deep_water,Deep Water,Peter Calder,False,Certified-Fresh,Fresh,2007,"Knowing in advance how it all turned out cannot rob this remarkable movie of any of its drama, although ignorance of the events probably adds to the kick.",male,"['Documentary', 'Special Interest']","{'neg': 0.072, 'neu': 0.721, 'pos': 0.207, 'compound': 0.6882}",0.6882
m/1163962-home,Home,V.A. Musetto,True,Rotten,Rotten,2006,"There's nothing especially new or interesting about the guests, the party or the movie.",unknown,"['Comedy', 'Documentary', 'Drama', 'Special Interest']","{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.6872}",0.6872
m/10012014-babies,Babies,Bruce Bennett,False,Fresh,Rotten,2010,Precious as all get out...but it cries out for more insight and inspiration.,male,"['Documentary', 'Special Interest']","{'neg': 0.135, 'neu': 0.498, 'pos': 0.367, 'compound': 0.6872}",0.6872
m/between_the_lines,Between the Lines,Ángel S. Harguindey,False,Fresh,Fresh,2018,"... a film that connects very directly with a vital and apparently spontaneous style, close to films like Next Stop, Greenwich Village, by Paul Mazursky, or even Easy Rider... [Full review in Spanish]",male,"['Comedy', 'Drama', 'Special Interest']","{'neg': 0.059, 'neu': 0.728, 'pos': 0.212, 'compound': 0.6872}",0.6872
m/bright_leaves,Bright Leaves,David Sterritt,False,Certified-Fresh,Fresh,2004,"Deeply personal, morally alert, and highly entertaining.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.6865}",0.6865
m/catfish,Catfish,Matt Pais,False,Certified-Fresh,Fresh,2010,"To some degree Catfish might be pulling the same trick it's exploring, but in an oddly fascinating way that doesn't make it any less valid as modern button-pushing.",male,"['Documentary', 'Drama', 'Special Interest']","{'neg': 0.035, 'neu': 0.816, 'pos': 0.149, 'compound': 0.6858}",0.6858
m/antarctica_a_year_on_ice,Antarctica: A Year on Ice,Joe Bendel,False,Fresh,Fresh,2016,"Technically, it is far superior to an average installment of PBS's Nature, but it has the same general niceness and similar tacked-on messages.",male,"['Action & Adventure', 'Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.6858}",0.6858
m/bonhoeffer,Bonhoeffer,Laura Clifford,False,Fresh,Rotten,2003,"The documentary ""Bonhoeffer"" is certainly interesting due to its subject, but not very cinematic or emotionally engaging",female,"['Documentary', 'Special Interest', 'Faith & Spirituality']","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.6858}",0.6858
m/a_bigger_splash_2016,A Bigger Splash,Rick Bentley,False,Certified-Fresh,Fresh,2016,"It takes a tour de force performance to stand out in a film that features compelling performances by Tilda Swinton, Matthias Schoenaerts and Dakota Johnson. They are so good that even when Fiennes is not on screen, the quality never waivers.",male,"['Art House & International', 'Drama', 'Mystery & Suspense', 'Special Interest']","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.685}",0.685
m/1087050-lost_and_found,Lost and Found,Scott Weinberg,False,Rotten,Rotten,2000,"Anyone out there buy David Spade as a romantic lead? OK, didn't think so.",male,"['Animation', 'Comedy', 'Documentary', 'Drama', 'Special Interest', 'Romance']","{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6841}",0.6841
m/1183735-1183735-michael_moore_hates_america,Michael Moore Hates America,Roger Ebert,True,Fresh,Fresh,2004,It's kind of a sweet movie in it's own way it's not really angry about anything.,male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest', 'Television']","{'neg': 0.0, 'neu': 0.698, 'pos': 0.302, 'compound': 0.6834}",0.6834
m/21_years_richard_linklater,21 Years: Richard Linklater,Jesse Hassenger,True,Rotten,Fresh,2014,"There's a certain satisfaction in a rundown of a career as rich and varied as Linklater's, not unlike the pleasure of watching a well-edited Oscar tribute reel.",male,"['Documentary', 'Special Interest']","{'neg': 0.098, 'neu': 0.621, 'pos': 0.281, 'compound': 0.681}",0.681
m/bhutto,Bhutto,Nora Lee Mandel,False,Fresh,Fresh,2010,"Even with the glorification of Benazir Bhutto as a martyr to democracy, the personalizing of . . . this tinderbox helps make Pakistan's . . .politics more comprehensible.",female,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6808}",0.6808
m/10011003-crude,Crude,Nigel Andrews,True,Certified-Fresh,Rotten,2010,"Few of these films ever take solid, substantive slices of truth or attestation from both sides. They are always partial, which vitiates the eagerness with which we would, if we could, espouse the cause of downtrodden.",male,"['Documentary', 'Special Interest']","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6808}",0.6808
m/alps,Alps (Alpeis),Simon Crook,False,Certified-Fresh,Fresh,2012,Lanthimos delivers another heady dose of weirdness. Loopier than a frog sandwich but rather wonderful.,male,"['Art House & International', 'Documentary', 'Drama', 'Special Interest']","{'neg': 0.078, 'neu': 0.649, 'pos': 0.273, 'compound': 0.6808}",0.6808
m/burn_2012,Burn,Stephen Holden,True,Fresh,Fresh,2012,"The film makes you thankful for members of this macho breed, who relish risking their lives to save others.",male,"['Documentary', 'Special Interest']","{'neg': 0.091, 'neu': 0.635, 'pos': 0.274, 'compound': 0.6808}",0.6808
m/1195800-my_winnipeg,My Winnipeg,John Anderson,True,Certified-Fresh,Fresh,2008,A movie that is as happily warped and enthusiastically disturbed as the rest of [director Guy] Maddin's eccentric cinema.,male,"['Documentary', 'Special Interest']","{'neg': 0.105, 'neu': 0.605, 'pos': 0.29, 'compound': 0.6808}",0.6808
m/blind_spot_hitlers_secretary,Blind Spot: Hitler's Secretary,Robert Denerstein,True,Certified-Fresh,Fresh,2003,"A footnote in the troubled history of the world. A footnote, yes, but a fascinating one.",male,"['Art House & International', 'Documentary', 'Special Interest']","{'neg': 0.108, 'neu': 0.538, 'pos': 0.355, 'compound': 0.6808}",0.6808
