rotten_tomatoes_link,movie_title,critic_name,top_critic,tomatometer_status,review_type,review_year,review_content,gender,genre_list,sentiment_scores,compound_score
m/blackthorn,Blackthorn,Gary Thompson,False,Certified-Fresh,Fresh,2011,"""Blackthorn"" takes the buddy movie outlaw mythology and glamour of the Newman-Redford classic and guts it like a fish.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.731, 'pos': 0.269, 'compound': 0.7096}",0.7096
m/310_to_yuma,3:10 to Yuma,Todd McCarthy,True,Certified-Fresh,Fresh,2007,"Reinforced by a strong central premise, James Mangold's remake walks a fine line in retaining many of the original's qualities while smartly shaking things up a bit.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.058, 'neu': 0.683, 'pos': 0.259, 'compound': 0.7096}",0.7096
m/1003119-broken_arrow,Broken Arrow,Variety Staff,True,Fresh,Fresh,2009,"Essentially it's an appealing, sentimental Indian romance, with plenty of action.",unknown,"['Action & Adventure', 'Classics', 'Drama', 'Western', 'Romance']","{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.7096}",0.7096
m/310_to_yuma,3:10 to Yuma,Andrea Chase,False,Certified-Fresh,Fresh,2007,a masterpiece of psychological drama coupled with a darn fine action flick that uses the classic western as its idiom. And then turns it on its head.,female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.7096}",0.7096
m/10008785-appaloosa,Appaloosa,Bill Goodykoontz,True,Certified-Fresh,Fresh,2008,"Ambition is a great quality in a filmmaker, especially when it's realized. Yet there is something to be said for just telling a story, and with Appaloosa, Harris does a fine job of it.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.7096}",0.7096
m/310_to_yuma,3:10 to Yuma,Willie Waffle,False,Certified-Fresh,Fresh,2007,"Crowe is a perfect rogue showing us Wade's mean and nasty side, along with some charm and intelligence",mostly_male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.138, 'neu': 0.498, 'pos': 0.364, 'compound': 0.7096}",0.7096
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Luke Y. Thompson,False,Rotten,Fresh,2014,"In an odd way, this comedy western feels like the most personal creative work [MacFarlane]'s ever done.",male,"['Comedy', 'Western']","{'neg': 0.098, 'neu': 0.554, 'pos': 0.348, 'compound': 0.7076}",0.7076
m/blazing_saddles,Blazing Saddles,Sean Axmaker,False,Certified-Fresh,Fresh,2017,"More than simply a loving spoof of Hollywood westerns, Blazing Saddles is one of the funniest movies ever made... and one of the most audacious satires of racism to come out of Hollywood.",male,"['Classics', 'Comedy', 'Western']","{'neg': 0.097, 'neu': 0.666, 'pos': 0.237, 'compound': 0.7056}",0.7056
m/brimstone_2017,Brimstone,Glenn Kenny,True,Rotten,Rotten,2017,"I'm all for heroic exertion in pursuit of one's art, but in this case I wish Koolhoven had tried therapy first.",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.705}",0.705
m/10009274-priest,Priest,Christopher Smith,False,Rotten,Rotten,2011,"If you have an action movie that doesn't have enough loud, wham-bam, explosive fun to wake a sleeping baby, which was the case at my screening, then you, my friend, have an action movie not worth seeing.",male,"['Action & Adventure', 'Horror', 'Mystery & Suspense', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.04, 'neu': 0.802, 'pos': 0.158, 'compound': 0.7035}",0.7035
m/brimstone_2017,Brimstone,John Lui,False,Rotten,Fresh,2017,"[Director Koolhoven] blends the grand idea of divine retribution from Clint Eastwood's Pale Rider with the noir grimness of HBO's Deadwood, to make something all his own.",male,"['Art House & International', 'Mystery & Suspense', 'Western']","{'neg': 0.056, 'neu': 0.741, 'pos': 0.204, 'compound': 0.7003}",0.7003
m/alamo,The Alamo,Jami Bernard,True,Rotten,Fresh,2004,"Alamo buffs will be delighted, and everyone else will be treated to something that feels like Old Hollywood crossed with new sensibilities.",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.7003}",0.7003
m/1000560-alamo,The Alamo,John A. Nesbit,False,Rotten,Rotten,2004,"Could Wayne have crafted a better film if he only tried his hand at directing, instead of putting on the hero's mantle as well? Doubtful.",male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.078, 'neu': 0.654, 'pos': 0.268, 'compound': 0.7003}",0.7003
m/310_to_yuma,3:10 to Yuma,Peter Rainer,True,Certified-Fresh,Fresh,2007,"What Alfred Hitchcock once said about thrillers also applies to Westerns: The stronger the bad guy, the better the film. By that measure, 3:10 to Yuma is excellent.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.095, 'neu': 0.625, 'pos': 0.28, 'compound': 0.7003}",0.7003
m/1003399-calamity_jane,Calamity Jane,Christopher Null,False,Fresh,Rotten,2005,So removed from even the most imperceptable nod toward reality that even a history know-nothing like myself found its liberties on the distasteful side.,male,"['Classics', 'Comedy', 'Musical & Performing Arts', 'Western', 'Romance']","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.7003}",0.7003
m/1127407-missing,The Missing,Harvey S. Karten,False,Rotten,Fresh,2003,Great photography in a Western that adopts the current fashion for the supernatural.,male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}",0.7003
m/american_astronaut,The American Astronaut,Dennis Schwartz,False,Fresh,Fresh,2004,It can be perceived as a pleasant antidote to the Hollywood mainstream comedy.,male,"['Action & Adventure', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}",0.7003
m/10008785-appaloosa,Appaloosa,Peter Howell,True,Certified-Fresh,Fresh,2008,Harris follows his strong helming debut Pollock with a contribution to the western movie revival that looks and sounds like a classic.,male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.7003}",0.7003
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Amy Nicholson,True,Certified-Fresh,Rotten,2008,"When Ford finally pulls the trigger, it's a relief as the flick's final ten minutes spin into actually interesting terrain",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7003}",0.7003
m/1059489-wild_bunch,The Wild Bunch,Matt Easterbrook,False,Certified-Fresh,Fresh,2001,"A good western, and a good movie in general.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.463, 'pos': 0.537, 'compound': 0.7003}",0.7003
m/1041911-unforgiven,Unforgiven,Michael Sragow,True,Certified-Fresh,Fresh,2013,"This is the finest set of performances ever to grace a Clint Eastwood movie, and this time Eastwood even does a good job directing Eastwood. Every bullet in this movie matters.",male,"['Drama', 'Western']","{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.7003}",0.7003
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Annlee Ellingson,False,Rotten,Fresh,2014,"An earnest homage to the Western, albeit with an anachronistic protagonist who's too clean-shaven and well-spoken to fit in in 1882 Arizona. ... Yet the conceit works.",unknown,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.7003}",0.7003
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Andrea Chase,False,Rotten,Rotten,2014,"When the satire works, it is a thing of Dada wonder. Sharp absurdity played with a nimble spirit. When it doesn't, it is a pallid, bloated thing smugly vamping for its own amusement",female,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.7003}",0.7003
m/1013077-magnificent_seven,The Magnificent Seven,John J. Puccio,False,Certified-Fresh,Fresh,2001,...holds up as a rousing adventure and as a fascinating turning point in the history of movies about the Old West.,male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7003}",0.7003
m/10008785-appaloosa,Appaloosa,John Beifuss,False,Certified-Fresh,Fresh,2008,"'Appaloosa' might be described as a routine Western, except that in the moviegoing culture of 2008, there's nothing routine about the pleasures of a well-made and entertaining Western.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.7003}",0.7003
m/big_trail,The Big Trail,Richard Brody,True,Fresh,Fresh,2013,"Integrating the settlers' passionate mortal conflicts into the landscape, Walsh turns the theatrical limitations of early sound technique to an advantage, composing vast, static tableaux with the mighty breadth and noble pace of epic stanzas.",male,"['Classics', 'Drama', 'Western']","{'neg': 0.062, 'neu': 0.738, 'pos': 0.2, 'compound': 0.7003}",0.7003
m/1131148-ned_kelly,Ned Kelly,Ed Gonzalez,False,Rotten,Rotten,2004,"Think Braveheart Down Under-an impossibly masturbatory, unilateral act of hero worship.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.608, 'pos': 0.392, 'compound': 0.7003}",0.7003
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Cameron Williams,False,Rotten,Fresh,2014,You have to do a little trash diving but it excels when deconstructing the Western genre,mostly_male,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.6966}",0.6966
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Amber Wilkinson,False,Certified-Fresh,Fresh,2008,This film is far too long but the central relationship of James and Ford is fascinating.,female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.6956}",0.6956
m/1021312-three_amigos,Three Amigos!,David Gurney,False,Rotten,Fresh,2011,Spoofy send up of Western films is OK for mature tweens.,male,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.694}",0.694
m/1041911-unforgiven,Unforgiven,Dave Kehr,True,Certified-Fresh,Fresh,2013,"This dark, melancholic film is a reminder-never more necessary than now-of what the American cinema is capable of, in the way of expressing a mature, morally complex and challenging view of the world.",male,"['Drama', 'Western']","{'neg': 0.037, 'neu': 0.765, 'pos': 0.198, 'compound': 0.6908}",0.6908
m/bite_the_bullet,Bite the Bullet,Frederic and Mary Ann Brussat,False,Fresh,Fresh,2004,Offers a fresh twist on winning out and gives us pause to think about our way of being in the world,male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.6908}",0.6908
m/1014793-near_dark,Near Dark,Mike Massie,False,Certified-Fresh,Fresh,2020,"It's highly unique and routinely engaging, with an impressive story that is only hindered by moderately unpolished execution.",male,"['Horror', 'Mystery & Suspense', 'Western', 'Romance']","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.6908}",0.6908
m/10008785-appaloosa,Appaloosa,Sara Michelle Fetters,False,Certified-Fresh,Fresh,2008,"Quiet, contemplative and with an astonishing climax that spins the film on its head and gives it meaning and nuance I almost didn't see coming, this is a story of male friendship that's both stirring and powerful.",female,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.6908}",0.6908
m/assassination_of_jesse_james_by_the_coward_robert_ford,The Assassination of Jesse James by the Coward Robert Ford,Peter Travers,True,Certified-Fresh,Fresh,2007,"Dominik paints a richly detailed mosaic on locations in Calgary and Winnipeg, and you can only marvel at the visual miracles achieved by cinematographer Roger Deakins.",male,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.6908}",0.6908
m/cheyenne_autumn,Cheyenne Autumn,Bosley Crowther,True,Rotten,Fresh,2005,"Cheyenne Autumn is a strong film, grandly directed and expertly played by a large cast.",unknown,"['Classics', 'Western']","{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.6908}",0.6908
m/american_outlaws,American Outlaws,JoBlo,False,Rotten,Rotten,2001,I'd recommend that you check it out on video where you might just enjoy it for the fluffy western that it is.,unknown,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.6908}",0.6908
m/american_outlaws,American Outlaws,Robin Clifford,False,Rotten,Fresh,2001,"Finally, some good mainstream summer entertainment.",mostly_male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.412, 'pos': 0.588, 'compound': 0.6908}",0.6908
m/1127407-missing,The Missing,David N. Butterworth,False,Rotten,Fresh,2003,Strong performances highlight this Ron Howard western.,male,"['Action & Adventure', 'Drama', 'Special Interest', 'Western']","{'neg': 0.0, 'neu': 0.467, 'pos': 0.533, 'compound': 0.6908}",0.6908
m/american_astronaut,The American Astronaut,Pam Grady,False,Fresh,Fresh,2001,McAbee has fashioned a film rich in ocular humor.,female,"['Action & Adventure', 'Comedy', 'Musical & Performing Arts', 'Science Fiction & Fantasy', 'Western']","{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.6908}",0.6908
m/1013077-magnificent_seven,The Magnificent Seven,Mike Massie,False,Certified-Fresh,Fresh,2020,"A touch of romance, a bit of humor, plenty of suspense, and Bernstein's theme music at all the right spots.",male,"['Action & Adventure', 'Classics', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.6908}",0.6908
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Brian Juergens,False,Rotten,Rotten,2014,Tumbleweeds literally blow between the laughs of this lackluster comedy.,male,"['Comedy', 'Western']","{'neg': 0.0, 'neu': 0.584, 'pos': 0.416, 'compound': 0.6908}",0.6908
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Bill Goodykoontz,True,Rotten,Rotten,2014,"Seth MacFarlane takes a genuinely interesting premise, about how the Old West was a cesspool of disease and despair, and buries it (and his talented cast) under a pile of unfunny gross-out jokes.",male,"['Comedy', 'Western']","{'neg': 0.063, 'neu': 0.716, 'pos': 0.22, 'compound': 0.6908}",0.6908
m/1131148-ned_kelly,Ned Kelly,Cherryl Dawson and Leigh Ann Palone,False,Rotten,Rotten,2004,Heath Ledger makes this good guy gone bad seem worthy of his legendary status - he makes it easy to root for the outlaws.,unknown,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.11, 'neu': 0.6, 'pos': 0.29, 'compound': 0.6883}",0.6883
m/alamo,The Alamo,Jackie K. Cooper,False,Rotten,Rotten,2004,The movie is good as a historical tool but as entertainment it is only average.,andy,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.6858}",0.6858
m/1003119-broken_arrow,Broken Arrow,Film4 Staff,False,Fresh,Fresh,2003,"A quieter, more thoughtful western than many of its peers, this is so well directed and shot it's a wonder that Daves didn't have a more high-profile career.",unknown,"['Action & Adventure', 'Classics', 'Drama', 'Western', 'Romance']","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.6843}",0.6843
m/10008785-appaloosa,Appaloosa,Todd McCarthy,True,Certified-Fresh,Fresh,2008,"Dialogue, much of it lifted straight from Parker's novel, proves mostly engaging.",male,"['Action & Adventure', 'Western']","{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.6808}",0.6808
m/a_million_ways_to_die_in_the_west,A Million Ways to Die in the West,Nathan Rabin,False,Rotten,Fresh,2014,"[MacFarlane] is so naturally gifted at delivering glib laughs that he doesn't really need to try, and A Million Ways To Die In The West would benefit from a lot more effort and a little less of MacFarlane's cavalier confidence.",male,"['Comedy', 'Western']","{'neg': 0.084, 'neu': 0.711, 'pos': 0.205, 'compound': 0.6808}",0.6808
m/310_to_yuma,3:10 to Yuma,Dorothy Woodend,False,Certified-Fresh,Fresh,2017,"3:10 to Yuma, director James Mangold's new duster features the toothsome duo, + a bevy of time-tested conventions -- a white hat, a black hat, a good little woman, couple of towheaded kids, and a few unlikely twists to boot. Oh, yes, it has boots, too.",female,"['Action & Adventure', 'Drama', 'Western']","{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.6808}",0.6808
